NR90	NR50	GO	KO	KEGG	Pfam	EC	eggNOG
UniRef90_B0G9X6	UniRef50_D6CHR8						
UniRef90_B0G9X6	UniRef50_D6CHR8	GO:0003916,GO:0043565,GO:0003743,GO:0006270			PF01381,PF02486		
UniRef90_B0G9X6	UniRef50_D6CHR8	GO:0003916,GO:0043565,GO:0003743,GO:0006270			PF02486		ENOG4106128,COG2946
UniRef90_B0G9X6	UniRef50_D6CHR8	GO:0003916,GO:0043565,GO:0006270			PF01381,PF02486		
UniRef90_B0GA91	UniRef50_B6FPE3						
UniRef90_B0GA91	UniRef50_B6FPE3						ENOG4105JRY,ENOG4111PUM
UniRef90_B0GA91	UniRef50_B6FPE3						ENOG4111PUM,ENOG4105JRY
UniRef90_B0GA91	UniRef50_B6FPE3			bhan:CGC63_00385			ENOG4111PUM,ENOG4105JRY
UniRef90_B0GAB5	UniRef50_B0GAB5						
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0016874,GO:0043565			PF01381		
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565			PF01381		
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565			PF01381		ENOG4105MKB,ENOG410XT0B
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565			PF01381		ENOG410XT0B,ENOG4105MKB
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565			PF12844		
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565			PF12844		ENOG4105MKB,ENOG410XT0B
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565			PF12844		ENOG410XT0B,ENOG4105MKB
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565		bhan:CGC63_09960	PF12844		ENOG4105MKB,ENOG410XT0B
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565		cdl:CDR20291_1780	PF12844		
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565		ehl:EHLA_1566	PF12844		
UniRef90_B0GAB5	UniRef50_B0GAB5	GO:0043565		rho:RHOM_01740	PF01381		ENOG4105MKB,ENOG410XT0B
UniRef90_B0MJE6	UniRef50_B0NZ71						
UniRef90_B0MJE6	UniRef50_B0NZ71	GO:0003677			PF00440		
UniRef90_B0MJE6	UniRef50_B0NZ71	GO:0003677			PF00440		ENOG4108K6U,ENOG410YTCU
UniRef90_B0N9Q2	UniRef50_Q9RR28					4.2.1.46	
UniRef90_B0N9Q2	UniRef50_Q9RR28				PF16363	4.2.1.46	
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0008460,GO:0009225			PF16363	4.2.1.46	
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0008460,GO:0009225			PF16363	4.2.1.46	ENOG4105C1B,COG1088
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0008460,GO:0009225	K01710	blau:DQQ01_01320	PF16363	4.2.1.46	
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0008460,GO:0009225	K01710	eel:EUBELI_00086	PF16363	4.2.1.46	ENOG4105C1B,COG1088
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0008460,GO:0009225	K01710	ehl:EHLA_0295	PF16363	4.2.1.46	
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0009225,GO:0008460			PF16363	4.2.1.46	
UniRef90_B0N9Q2	UniRef50_Q9RR28	GO:0016021,GO:0008460,GO:0009225			PF16363	4.2.1.46	ENOG4105C1B,COG1088
UniRef90_B0NBF8	UniRef50_Q05911					4.3.2.2	
UniRef90_B0NBF8	UniRef50_Q05911	GO:0004018,GO:0070626,GO:0006189,GO:0044208			PF10397,PF00206	4.3.2.2	ENOG4105C83,COG0015
UniRef90_B0NBF8	UniRef50_Q05911	GO:0070626,GO:0004018,GO:0044208,GO:0006189			PF10397,PF00206	4.3.2.2	
UniRef90_B0NBF8	UniRef50_Q05911	GO:0070626,GO:0004018,GO:0044208,GO:0006189			PF10397,PF00206	4.3.2.2	ENOG4105C83,COG0015
UniRef90_B0NBK1	UniRef50_B0NBK1						
UniRef90_B0NBK1	UniRef50_B0NBK1						ENOG41067RZ,ENOG410XUDT
UniRef90_B0NBK1	UniRef50_B0NBK1			blau:DQQ01_01130			
UniRef90_B0NC55	UniRef50_B0NC55	GO:0003677,GO:0003700			PF00392,PF07702		
UniRef90_B0NC55	UniRef50_B0NC55	GO:0003677,GO:0003700			PF00392,PF07702		ENOG4105FDP,COG2188
UniRef90_B0NC55	UniRef50_B0NC55	GO:0003700,GO:0003677			PF00392,PF07702		ENOG4105FDP,COG2188
UniRef90_B0NC83	UniRef50_F3AEL9						
UniRef90_B0NC83	UniRef50_F3AEL9				PF03432		
UniRef90_B0NC83	UniRef50_F3AEL9				PF03432		ENOG4107SHA,ENOG410XRAY
UniRef90_B0NC84	UniRef50_A0A3E5A105						
UniRef90_B0NC84	UniRef50_A0A3E5A105						ENOG4105Z7N,ENOG4112405
UniRef90_B0NC84	UniRef50_A0A3E5A105			blau:DQQ01_00700			
UniRef90_B0NC93	UniRef50_R7GZM3						
UniRef90_B0NC93	UniRef50_R7GZM3	GO:0003677,GO:0003700,GO:0046983,GO:0046914			PF02742,PF01325		
UniRef90_B0NC93	UniRef50_R7GZM3	GO:0003677,GO:0003700,GO:0046983,GO:0046914			PF02742,PF01325		ENOG4105KST,COG1321
UniRef90_B0NC94	UniRef50_A0A0F2JHQ2						
UniRef90_B0NC94	UniRef50_A0A0F2JHQ2				PF10087		
UniRef90_B0NC94	UniRef50_A0A0F2JHQ2				PF10087		ENOG4105KPX,ENOG4111UC1
UniRef90_B0NDP7	UniRef50_B5ZC00	GO:0005737,GO:0005524,GO:0004820,GO:0006426			PF03129,PF00587	6.1.1.14	
UniRef90_B0NDP7	UniRef50_B5ZC00	GO:0005737,GO:0005524,GO:0004820,GO:0006426			PF03129,PF00587	6.1.1.14	ENOG4105D9H,COG0423
UniRef90_B0NEY0	UniRef50_B0NEY0						ENOG410691B,ENOG410XYMV
UniRef90_B0NEZ3	UniRef50_R5JKD7					2.7.4.22	
UniRef90_B0NEZ3	UniRef50_R5JKD7	GO:0005737,GO:0005524,GO:0033862,GO:0044210			PF00696	2.7.4.22	
UniRef90_B0NEZ3	UniRef50_R5JKD7	GO:0005737,GO:0005524,GO:0033862,GO:0044210			PF00696	2.7.4.22	ENOG4105C41,COG0528
UniRef90_B0NEZ3	UniRef50_R5JKD7	GO:0005737,GO:0044210,GO:0005524,GO:0033862			PF00696	2.7.4.22	COG0528,ENOG4105C41
UniRef90_B0NFG4	UniRef50_B4SKY0	GO:0003735,GO:0019843,GO:0006412,GO:0015935			PF00333,PF03719		COG0098,ENOG4108RA9
UniRef90_B0NFG4	UniRef50_B4SKY0	GO:0015935,GO:0019843,GO:0003735,GO:0006412			PF00333,PF03719		
UniRef90_B0NFG4	UniRef50_B4SKY0	GO:0015935,GO:0019843,GO:0003735,GO:0006412			PF00333,PF03719		ENOG4108RA9,COG0098
UniRef90_B0NG68	UniRef50_Q24ZD7	GO:0005524			PF01695		ENOG4105CR6,COG1484
UniRef90_B0NGI2	UniRef50_D4KMP2						
UniRef90_B0NGI2	UniRef50_D4KMP2				PF12687		
UniRef90_B0NGI2	UniRef50_D4KMP2				PF12687		ENOG4107IW4,ENOG410XPJN
UniRef90_B0NGI2	UniRef50_D4KMP2				PF12687		ENOG410XPJN,ENOG4107IW4
UniRef90_B0NHL7	UniRef50_B0N9Y6						
UniRef90_B0NIC2	UniRef50_A7VXX1						
UniRef90_B0NIC2	UniRef50_A7VXX1				PF14203		
UniRef90_B0NIC2	UniRef50_A7VXX1				PF14203		ENOG4105QG0,ENOG4111YVC
UniRef90_B0NIE2	UniRef50_B0NIE2						
UniRef90_B0NII3	UniRef50_A0A3E5ANV5						
UniRef90_B0NII3	UniRef50_A0A3E5ANV5				PF03050,PF13007,PF13005		
UniRef90_B0NII3	UniRef50_A0A3E5ANV5				PF03050,PF13817,PF13007,PF13005		
UniRef90_B0NII3	UniRef50_A0A3E5ANV5				PF03050,PF13817,PF13007,PF13005		ENOG4105E5H,COG3436
UniRef90_B0NJP5	UniRef50_A0A176U6M4	GO:0016020					
UniRef90_B0NJP5	UniRef50_A0A176U6M4	GO:0016020			PF02308		ENOG4105KT7,COG1285
UniRef90_B0NJP5	UniRef50_A0A176U6M4	GO:0016021			PF02308		
UniRef90_B0NJP5	UniRef50_A0A176U6M4	GO:0016021			PF02308		COG1285,ENOG4105KT7
UniRef90_B0NJP5	UniRef50_A0A176U6M4	GO:0016021			PF02308		ENOG4105KT7,COG1285
UniRef90_B0NZ42	UniRef50_U2PGV8						
UniRef90_B0NZ42	UniRef50_U2PGV8				PF12958		
UniRef90_B0NZ42	UniRef50_U2PGV8				PF12958		ENOG4105X0H,ENOG411245I
UniRef90_B0NZ42	UniRef50_U2PGV8			blau:DQQ01_06835	PF12958		
UniRef90_B0NZ42	UniRef50_U2PGV8			bprl:CL2_28840	PF12958		ENOG4105X0H,ENOG411245I
UniRef90_B0NZ42	UniRef50_U2PGV8			rho:RHOM_13375	PF12958		
UniRef90_B0NZ42	UniRef50_U2PGV8			rto:RTO_12980	PF12958		ENOG4105X0H,ENOG411245I
UniRef90_B0NZ62	UniRef50_B0NZ62						
UniRef90_B0NZ62	UniRef50_B0NZ62	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_B0NZ62	UniRef50_B0NZ62	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		ENOG4106M9Z,COG0745
UniRef90_B0NZ62	UniRef50_B0NZ62	GO:0003677,GO:0000160,GO:0006355	K20488	blau:DQQ01_06875	PF00072,PF00486		
UniRef90_B0NZ62	UniRef50_B0NZ62	GO:0003677,GO:0000160,GO:0006355	K20488	bprl:CL2_28890	PF00072,PF00486		ENOG4106M9Z,COG0745
UniRef90_B0NZ62	UniRef50_B0NZ62	GO:0003677,GO:0000160,GO:0006355	K20488	rho:RHOM_13350	PF00072,PF00486		ENOG4106M9Z,COG0745
UniRef90_B0NZF6	UniRef50_B0NZF6						
UniRef90_B0NZF6	UniRef50_B0NZF6						ENOG410647T,ENOG41122YW
UniRef90_B0NZF6	UniRef50_B0NZF6			bprl:CL2_03530			ENOG4108AG5,ENOG41101A1
UniRef90_B0P222	UniRef50_A0A1E3UCQ3						
UniRef90_B0P222	UniRef50_A0A1E3UCQ3				PF06125		
UniRef90_B0P222	UniRef50_A0A1E3UCQ3			bprl:CL2_04190	PF06125		ENOG41090E9,ENOG4111JUF
UniRef90_B0P257	UniRef50_O06980						
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887			PF00005		
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887			PF00005		ENOG4105C19,COG1136
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887			PF00005	3.6.3.-	
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887	K02003	blau:DQQ01_12935	PF00005		
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887	K02003	bprl:CL2_02220	PF00005	3.6.3.-	ENOG4105C19,COG1136
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887	K02003	pdc:CDIF630_00491,cdf:CD630_03640	PF00005	3.6.3.-	COG1136,ENOG4105C19
UniRef90_B0P257	UniRef50_O06980	GO:0005524,GO:0016887	K02003	stb:SGPB_0952	PF00005		
UniRef90_B0P259	UniRef50_B0P259						
UniRef90_B0P259	UniRef50_B0P259	GO:0000160,GO:0006355,GO:0003677		pdc:CDIF630_00489,cdf:CD630_03620	PF00072,PF00486		ENOG4111HCW
UniRef90_B0P259	UniRef50_B0P259	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_B0P259	UniRef50_B0P259	GO:0003677,GO:0000160,GO:0006355		blau:DQQ01_12945	PF00072,PF00486		
UniRef90_B0P266	UniRef50_B0A9H8	GO:0003677,GO:0003700,GO:0003899,GO:0016987,GO:0006352		bprl:CL2_02130	PF08281		ENOG4107IQB,ENOG411194K
UniRef90_B0P266	UniRef50_B0A9H8	GO:0003677,GO:0003700,GO:0016987,GO:0006352			PF08281		
UniRef90_B0P2R0	UniRef50_G1WPU5	GO:0016021			PF12664		
UniRef90_B0P2R2	UniRef50_A0A329U0L9						
UniRef90_B0P2R2	UniRef50_A0A329U0L9	GO:0016021					
UniRef90_B0P2R2	UniRef50_A0A329U0L9	GO:0016021					ENOG410YKWA,ENOG4106TFF
UniRef90_B0P2R2	UniRef50_A0A329U0L9	GO:0016021		bprl:CL2_06750			ENOG4106TFF,ENOG410YKWA
UniRef90_B0P2S6	UniRef50_B0P2S6						
UniRef90_B0P2S6	UniRef50_B0P2S6			bprl:CL2_06650			
UniRef90_B0P2T1	UniRef50_B0P2T1	GO:0003677,GO:0003700,GO:0003899,GO:0016987,GO:0006352		bprl:CL2_06600	PF08281		ENOG4107IQB,ENOG411194K
UniRef90_B0P2T1	UniRef50_B0P2T1	GO:0003677,GO:0003700,GO:0016987,GO:0006352			PF08281		
UniRef90_B0P2T1	UniRef50_B0P2T1	GO:0003677,GO:0003700,GO:0016987,GO:0006352			PF08281		ENOG4108K8I,ENOG410ZZ25
UniRef90_B0P2T1	UniRef50_B0P2T1	GO:0003899,GO:0006352,GO:0003700,GO:0016987,GO:0003677			PF08281		
UniRef90_B0P2V5	UniRef50_C0D2R7	GO:0003677,GO:0004803,GO:0006313			PF01548,PF02371		
UniRef90_B0P2V5	UniRef50_C0D2R7	GO:0006313,GO:0004803,GO:0003677			PF02371,PF01548		
UniRef90_B0P2Y8	UniRef50_Q1IX82						
UniRef90_B0P2Y8	UniRef50_Q1IX82	GO:0015934,GO:0019843,GO:0003735,GO:0006412			PF00238		
UniRef90_B0P2Y8	UniRef50_Q1IX82	GO:0015934,GO:0019843,GO:0003735,GO:0006412			PF00238		ENOG4108UNN,COG0093
UniRef90_B0P2Y8	UniRef50_Q1IX82	GO:0015934,GO:0019843,GO:0003735,GO:0006412	K02874	bprl:CL2_06170	PF00238		ENOG4108UNN,COG0093
UniRef90_B0P2Y8	UniRef50_Q1IX82	GO:0015934,GO:0019843,GO:0003735,GO:0006412	K02874	rto:RTO_09790	PF00238		ENOG4108UNN,COG0093
UniRef90_B0P2Y8	UniRef50_Q1IX82	GO:0019843,GO:0006412,GO:0015934,GO:0003735			PF00238		ENOG4108UNN,COG0093
UniRef90_B0P4L6	UniRef50_A7B5S3						
UniRef90_B0P4L6	UniRef50_A7B5S3						ENOG4106AN2,ENOG410Y0MT
UniRef90_B0P5G9	UniRef50_A0A173S9W5						
UniRef90_B0P5G9	UniRef50_A0A173S9W5				PF03389		
UniRef90_B0P5G9	UniRef50_A0A173S9W5				PF03389		COG0507,ENOG4105F8B
UniRef90_B0P5G9	UniRef50_A0A173S9W5				PF03389		ENOG4105F8B,COG0507
UniRef90_B0P5G9	UniRef50_A0A173S9W5			bprl:CL2_23870	PF03389		ENOG4105F8B,COG0507
UniRef90_B0P5G9	UniRef50_A0A173S9W5			rho:RHOM_13475	PF03389		ENOG4105F8B,COG0507
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8						
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8						ENOG4108VJ7,ENOG4111J12
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700			PF08220		
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700			PF08220		ENOG4108VJ7,ENOG4111J12
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700			PF08220		ENOG4111J12,ENOG4108VJ7
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700		bhan:CGC63_09945	PF08220		ENOG4111J12,ENOG4108VJ7
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700		cdl:CDR20291_1781	PF08220		
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700		ehl:EHLA_1565	PF08220		
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0003700		rho:RHOM_01745	PF08220		ENOG4108VJ7,ENOG4111J12
UniRef90_B0PBV1	UniRef50_A0A3E5A1N8	GO:0016021,GO:0003700			PF08220		ENOG4108VJ7,ENOG4111J12
UniRef90_B0PDG5	UniRef50_B0PDG5						
UniRef90_B0PDG5	UniRef50_B0PDG5						ENOG4106ZYE,ENOG410YXAH
UniRef90_B0PDG5	UniRef50_B0PDG5	GO:0016021					ENOG4106ZYE,ENOG410YXAH
UniRef90_B0PDJ0	UniRef50_B0NIC4						
UniRef90_B0PDJ0	UniRef50_B0NIC4				PF12645		
UniRef90_B0PDJ0	UniRef50_B0NIC4				PF12645		ENOG4105HBW,ENOG4111N4I
UniRef90_B0PDJ0	UniRef50_B0NIC4				PF12645		ENOG4111N4I,ENOG4105HBW
UniRef90_B0PDJ9	UniRef50_B0PDJ9						
UniRef90_B0PDJ9	UniRef50_B0PDJ9				PF12645		
UniRef90_B0PDJ9	UniRef50_B0PDJ9				PF12645		ENOG4105KRY,ENOG4111UEH
UniRef90_B0PDJ9	UniRef50_B0PDJ9			tsu:Tresu_1934	PF12645		ENOG4105KRY,ENOG4111UEH
UniRef90_B1C0L4	UniRef50_B1C0L4				PF13508		
UniRef90_B1C0L4	UniRef50_B1C0L4	GO:0016740			PF13508		ENOG4108VTR,ENOG4111ITU
UniRef90_B1C4T0	UniRef50_R0BAJ0						
UniRef90_B1C4T0	UniRef50_R0BAJ0	GO:0043565			PF12844		
UniRef90_B1C4T0	UniRef50_R0BAJ0	GO:0043565			PF12844		ENOG4107PVY,ENOG410ZUMS
UniRef90_B1C4T0	UniRef50_R0BAJ0	GO:0043565		blau:DQQ01_05730	PF12844		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8						
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8				PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8			faa:HMPREF0389_00637	PF00877		ENOG4105K4H,COG0741,COG0791
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021					
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021			PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021			PF00877		ENOG4105K4H,COG0741,COG0791
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021		acg:AWM71_07110	PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021		efu:HMPREF0351_12745	PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021		lsj:LSJ_5008	PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021		sag:SAG0926,sage:EN72_03640	PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021		slu:KE3_1599	PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021		soi:I872_07940	PF00877		ENOG4105K4H,COG0741,COG0791
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021,GO:0004568,GO:0008152			PF00877	3.2.1.14,3.4.-.-	
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021,GO:0016787			PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016021,GO:0016787			PF00877	3.4.-.-	
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787			PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787			PF00877	3.4.-.-	
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787,GO:0016021			PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787,GO:0016021			PF00877	3.4.-.-	
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787,GO:0016021		sgt:SGGB_1592	PF00877		
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787,GO:0016021		snc:HMPREF0837_12205,spv:SPH_1412,spw:SPCG_0168	PF00877	3.4.-.-	
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787,GO:0016021		ssb:SSUBM407_0981,ssb:SSUBM407_0485,ssu:SSU05_0924	PF00877	3.4.-.-	ENOG4105K4H,COG0741,COG0791
UniRef90_B3XSP2	UniRef50_A0A0A1MTG8	GO:0016787,GO:0016021		std:SPPN_01460	PF00877		ENOG4105K4H,COG0741,COG0791
UniRef90_B5CKP0	UniRef50_A0A173VY17						
UniRef90_B5CKP0	UniRef50_A0A173VY17						ENOG4106AN2,ENOG410Y0MT
UniRef90_B5CKQ6	UniRef50_B5CKQ6						
UniRef90_B5CKQ6	UniRef50_B5CKQ6	GO:0016491			PF03358		
UniRef90_B5CKQ6	UniRef50_B5CKQ6	GO:0016491			PF03358		ENOG4105FWS,COG0655
UniRef90_B5CKQ6	UniRef50_B5CKQ6	GO:0016491			PF03358	1.-.-.-	
UniRef90_B5CKQ6	UniRef50_B5CKQ6	GO:0016491			PF03358	1.7.-.-	ENOG4105FWS,COG0655
UniRef90_B5CKQ6	UniRef50_B5CKQ6	GO:0016491		rho:RHOM_15145	PF03358		ENOG4105FWS,COG0655
UniRef90_B5CLF9	UniRef50_O31716						
UniRef90_B5CLF9	UniRef50_O31716				PF12848,PF00005		
UniRef90_B5CLF9	UniRef50_O31716	GO:0005524,GO:0016887			PF00005,PF12848		
UniRef90_B5CLF9	UniRef50_O31716	GO:0005524,GO:0016887			PF00005,PF12848		ENOG4105C5H,COG0488
UniRef90_B5CLF9	UniRef50_O31716	GO:0005524,GO:0016887			PF12848,PF00005		COG0488,ENOG4105C5H
UniRef90_B5CLP5	UniRef50_A0A0E9FC02						
UniRef90_B5CLP5	UniRef50_A0A0E9FC02						ENOG4105YNI,ENOG41125ZN
UniRef90_B5CM40	UniRef50_B0C6Z1						
UniRef90_B5CM40	UniRef50_B0C6Z1	GO:0005737,GO:0005525,GO:0003924,GO:0016149,GO:0006449			PF00009,PF03144,PF16658		
UniRef90_B5CM40	UniRef50_B0C6Z1	GO:0005737,GO:0005525,GO:0003924,GO:0016149,GO:0006449			PF00009,PF16658		
UniRef90_B5CM40	UniRef50_B0C6Z1	GO:0005737,GO:0005525,GO:0003924,GO:0016149,GO:0006449			PF00009,PF16658		ENOG4105C8A,COG4108
UniRef90_B5CM40	UniRef50_B0C6Z1	GO:0005737,GO:0006449,GO:0003924,GO:0016149,GO:0005525			PF00009,PF16658		COG4108,ENOG4105C8A
UniRef90_B5CM40	UniRef50_B0C6Z1	GO:0005737,GO:0006449,GO:0003924,GO:0016149,GO:0005525	K02837	rto:RTO_19670	PF03144,PF00009,PF16658		COG4108,ENOG4105C8A
UniRef90_B5CM60	UniRef50_Q8ELR4						
UniRef90_B5CM60	UniRef50_Q8ELR4	GO:0043190,GO:0005524,GO:0015594,GO:0015595			PF00005,PF08402	3.6.3.31	
UniRef90_B5CM60	UniRef50_Q8ELR4	GO:0043190,GO:0005524,GO:0015594,GO:0015595			PF00005,PF08402	3.6.3.31	ENOG4105C53,COG3842
UniRef90_B5CM70	UniRef50_O83821						
UniRef90_B5CM70	UniRef50_O83821	GO:0005840,GO:0003735,GO:0006412			PF01632		
UniRef90_B5CM70	UniRef50_O83821	GO:0005840,GO:0003735,GO:0006412			PF01632		ENOG4105VJV,COG0291
UniRef90_B5CN25	UniRef50_A7HN82	GO:0005737,GO:0002161,GO:0005524,GO:0004823,GO:0006429			PF08264,PF00133,PF13603,PF09334	6.1.1.4	
UniRef90_B5CN25	UniRef50_A7HN82	GO:0005737,GO:0002161,GO:0005524,GO:0004823,GO:0006429			PF08264,PF00133,PF13603,PF09334	6.1.1.4	ENOG4105C8T,COG0495
UniRef90_B5CNA7	UniRef50_R6NQ53						
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0008808,GO:0032049			PF13091,PF13396		
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0008808,GO:0032049,GO:0016021,GO:0005886			PF13091,PF13396	2.7.8.-	
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016021,GO:0005886,GO:0008808,GO:0016787,GO:0032049			PF13091,PF13396	3.1.-.-	ENOG4105CQX,COG1502
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016021,GO:0005886,GO:0008808,GO:0032049			PF13091,PF13396		
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016021,GO:0005886,GO:0008808,GO:0032049			PF13091,PF13396	2.7.8.-	
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016021,GO:0005886,GO:0008808,GO:0032049	K06131	ehl:EHLA_1600	PF13091,PF13396		
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016021,GO:0005886,GO:0008808,GO:0032049	K06131	rho:RHOM_13755,rho:RHOM_15230	PF13091,PF13396		ENOG4105CQX,COG1502
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016021,GO:0016787			PF13091,PF13396	3.1.-.-	ENOG4105CQX,COG1502
UniRef90_B5CNA7	UniRef50_R6NQ53	GO:0016740			PF13091	2.7.8.-	
UniRef90_B5CNE9	UniRef50_R5NML0						
UniRef90_B5CNE9	UniRef50_R5NML0				PF13614		
UniRef90_B5CNE9	UniRef50_R5NML0		K03496	rto:RTO_02570	PF13614		COG1192,ENOG4107QJE
UniRef90_B5CNJ7	UniRef50_M1E6A4	GO:0003824			PF02779,PF02780		
UniRef90_B5CNJ7	UniRef50_M1E6A4	GO:0003824			PF02779,PF02780		ENOG4108JYN,COG3958
UniRef90_B5CNJ7	UniRef50_M1E6A4	GO:0004802,GO:0008661	K00615	rto:RTO_02150	PF02779,PF02780	2.2.1.7,2.2.1.1	ENOG4108JYN,COG3958
UniRef90_B5CNT5	UniRef50_B5CNT5						
UniRef90_B5CNT5	UniRef50_B5CNT5	GO:0003677					
UniRef90_B5CNT5	UniRef50_B5CNT5	GO:0003677					ENOG4105P26,ENOG4111U3E
UniRef90_B5CNT5	UniRef50_B5CNT5	GO:0003677	K07483	ere:EUBREC_2191			
UniRef90_B5CNV1	UniRef50_Q8VYJ7						
UniRef90_B5CNV1	UniRef50_Q8VYJ7	GO:0005737,GO:0005524,GO:0019538,GO:0042026,GO:0009408			PF00004,PF07724,PF02861,PF10431		
UniRef90_B5CNV1	UniRef50_Q8VYJ7	GO:0005737,GO:0005524,GO:0019538,GO:0042026,GO:0009408			PF00004,PF07724,PF02861,PF10431		ENOG4105C2Z,COG0542
UniRef90_B5CNV1	UniRef50_Q8VYJ7	GO:0009408,GO:0005737,GO:0042026,GO:0019538,GO:0005524			PF00004,PF02861,PF07724,PF10431		COG0542,ENOG4105C2Z
UniRef90_B5CNY1	UniRef50_Q82NZ4					3.4.21.92	
UniRef90_B5CNY1	UniRef50_Q82NZ4	GO:0005737,GO:0004252			PF00574	3.4.21.92	
UniRef90_B5CNY1	UniRef50_Q82NZ4	GO:0005737,GO:0004252			PF00574	3.4.21.92	COG0740,ENOG4105CCQ
UniRef90_B5CNY1	UniRef50_Q82NZ4	GO:0005737,GO:0004252			PF00574	3.4.21.92	ENOG4105CCQ,COG0740
UniRef90_B5CP31	UniRef50_A0A173T507						
UniRef90_B5CP31	UniRef50_A0A173T507				PF04002		
UniRef90_B5CP31	UniRef50_A0A173T507				PF04002		ENOG4105F1T,ENOG410XQPN
UniRef90_B5CP58	UniRef50_A9WT85	GO:0005737,GO:0009380,GO:0005524,GO:0016887,GO:0003677,GO:0009381,GO:0006289,GO:0009432			PF00271,PF04851,PF02151,PF12344		
UniRef90_B5CP58	UniRef50_A9WT85	GO:0005737,GO:0009380,GO:0005524,GO:0016887,GO:0003677,GO:0009381,GO:0006289,GO:0009432			PF00271,PF04851,PF02151,PF12344		ENOG4105CCW,COG0556
UniRef90_B5CPL4	UniRef50_U2R5B2						
